,playerid,web_name,element_type_x,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame,element,position,multiplier,is_captain,is_vice_captain,element_type_y,IsInCurrentTeam
43,63.0,Christie,3.0,49.0,3.0,0.15,0.041999999999999996,0.192,1.1119999999999999,0.6532904972969671,2.3514996188373334,0.4514879268167681,0.7264590329942275,,,,,,,N
44,64.0,Cook,3.0,50.0,3.0,0.008,0.16799999999999998,0.176,1.1119999999999999,0.6532904972969671,2.3514996188373334,0.41386393291537066,0.7264590329942275,,,,,,,N
45,65.0,Enes Ünal,4.0,54.0,3.0,0.094,0.024,0.11800000000000001,0.13999999999999999,0.6532904972969671,2.3514996188373334,0.2774769550228053,0.0914606696215754,,,,,,,N
46,66.0,Faivre,3.0,50.0,3.0,0.0,0.0,0.0,0.0,0.6532904972969671,2.3514996188373334,0.0,0.0,,,,,,,N
47,67.0,H.Traorè,3.0,45.0,3.0,0.0,0.0,0.0,0.0,0.6532904972969671,2.3514996188373334,0.0,0.0,,,,,,,N
48,69.0,Jebbison,4.0,45.0,3.0,0.041999999999999996,0.022,0.064,0.13,0.6532904972969671,2.3514996188373334,0.15049597560558933,0.08492776464860574,,,,,,,N
49,70.0,Kerkez,2.0,49.0,3.0,0.024,0.076,0.1,1.1119999999999999,0.6532904972969671,2.3514996188373334,0.23514996188373335,0.7264590329942275,,,,,,,N
50,71.0,Kluivert,3.0,57.0,3.0,0.362,0.05600000000000001,0.418,0.7060000000000001,0.6532904972969671,2.3514996188373334,0.9829268406740054,0.4612230910916589,,,,,,,N
51,74.0,O.Dango,3.0,50.0,3.0,0.288,0.12399999999999999,0.41200000000000003,0.9919999999999999,0.6532904972969671,2.3514996188373334,0.9688178429609814,0.6480641733185915,,,,,,,N
52,76.0,Philip,3.0,48.0,3.0,0.044,0.012,0.05600000000000001,0.18400000000000002,0.6532904972969671,2.3514996188373334,0.1316839786548907,0.12020545150264199,,,,,,,N
53,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.6532904972969671,2.3514996188373334,0.0,0.0,,,,,,,N
54,78.0,Semenyo,3.0,56.0,3.0,0.262,0.11999999999999998,0.382,1.1119999999999999,0.6532904972969671,2.3514996188373334,0.8982728543958614,0.7264590329942275,78.0,5.0,1.0,False,False,3.0,Y
55,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.6532904972969671,2.3514996188373334,0.0,0.0,,,,,,,N
56,82.0,Solanke,4.0,74.0,18.0,0.198,0.042,0.24,1.164,0.6529769907988027,2.37880144445075,0.57091234666818,0.7600652172898062,,,,,,,N
57,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.6532904972969671,2.3514996188373334,0.0,0.0,,,,,,,N
58,85.0,Zabarnyi,2.0,44.0,3.0,0.078,0.042,0.11999999999999998,1.1119999999999999,0.6532904972969671,2.3514996188373334,0.28217995426048,0.7264590329942275,,,,,,,N
59,87.0,Brierley,3.0,44.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
60,88.0,Collins,2.0,45.0,4.0,0.044,0.006,0.05,1.832,0.5737767697702798,2.210431591652,0.1105215795826,1.0511590422191528,,,,,,,N
61,89.0,Damsgaard,3.0,50.0,4.0,0.054000000000000006,0.162,0.21600000000000003,1.6600000000000001,0.5737767697702798,2.210431591652,0.477453223796832,0.9524694378186646,,,,,,,N
62,90.0,Dasilva,3.0,48.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
63,91.0,Flekken,1.0,44.0,4.0,0.0,0.002,0.002,1.7060000000000002,0.5737767697702798,2.210431591652,0.004420863183304,0.9788631692280975,,,,,,,N
64,94.0,Janelt,3.0,49.0,4.0,0.014000000000000002,0.054000000000000006,0.06799999999999999,1.436,0.5737767697702798,2.210431591652,0.150309348232336,0.8239434413901218,,,,,,,N
65,95.0,Jensen,3.0,53.0,4.0,0.0,0.1,0.1,0.534,0.5737767697702798,2.210431591652,0.2210431591652,0.3063967950573294,,,,,,,N
66,97.0,Konak,3.0,44.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
67,98.0,Lewis-Potter,3.0,50.0,4.0,0.236,0.21800000000000003,0.454,1.832,0.5737767697702798,2.210431591652,1.0035359426100081,1.0511590422191528,,,,,,,N
68,99.0,Mbeumo,3.0,78.0,4.0,0.386,0.21200000000000002,0.5980000000000001,1.832,0.5737767697702798,2.210431591652,1.3218380918078962,1.0511590422191528,,,,,,,N
69,101.0,Nørgaard,3.0,48.0,4.0,0.10800000000000001,0.024,0.13199999999999998,1.768,0.5737767697702798,2.210431591652,0.29177697009806397,1.0144373289538546,,,,,,,N
70,102.0,Onyeka,3.0,49.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
71,103.0,Peart-Harris,3.0,45.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
72,105.0,Roerslev,2.0,43.0,4.0,0.032,0.244,0.27599999999999997,1.78,0.5737767697702798,2.210431591652,0.6100791192959519,1.0213226501910981,,,,,,,N
73,106.0,Schade,3.0,51.0,4.0,0.11600000000000002,0.032,0.148,0.7060000000000001,0.5737767697702798,2.210431591652,0.327143875564496,0.4050863994578176,,,,,,,N
74,107.0,Thiago,4.0,59.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
75,108.0,Toney,4.0,73.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
76,110.0,Wissa,4.0,63.0,4.0,0.752,0.06200000000000001,0.8140000000000001,1.832,0.5737767697702798,2.210431591652,1.799291315604728,1.0511590422191528,,,,,,,N
77,111.0,Yarmoliuk,3.0,44.0,4.0,0.030000000000000006,0.014000000000000002,0.044,1.224,0.5737767697702798,2.210431591652,0.097258990032688,0.7023027661988225,,,,,,,N
78,113.0,Adingra,3.0,52.0,5.0,0.164,0.066,0.22999999999999998,0.57,0.6971128791053882,2.2839596766701336,0.5253107256341306,0.39735434109007123,,,,,,,N
79,114.0,Baker-Boaitey,3.0,45.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
80,115.0,Baleba,3.0,50.0,5.0,0.032,0.02,0.052000000000000005,1.052,0.6971128791053882,2.2839596766701336,0.11876590318684695,0.7333627488188684,,,,,,,N
81,117.0,Buonanotte,3.0,47.0,11.0,0.016,0.1,0.11600000000000002,0.828,0.6967725641072132,2.273216266158,0.263693086874328,0.5769276830807726,,,,,,,N
82,118.0,Cozier-Duberry,3.0,45.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
83,119.0,Dahoud,3.0,49.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
84,120.0,Dunk,2.0,43.0,5.0,0.004,0.014000000000000002,0.018000000000000002,0.838,0.6971128791053882,2.2839596766701336,0.041111274180062406,0.5841805926903153,,,,,,,N
85,121.0,Enciso,3.0,54.0,10.0,0.11800000000000002,0.01,0.128,0.4699999999999999,0.5803817699756675,2.4014013125693334,0.3073793680088747,0.2727794318885637,,,,,,,N
86,122.0,Estupiñan,2.0,50.0,5.0,0.012,0.026000000000000002,0.038,0.702,0.6971128791053882,2.2839596766701336,0.08679046771346506,0.4893732411319825,,,,,,,N
87,123.0,Ferguson,4.0,55.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
88,124.0,Gilmour,3.0,50.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
89,125.0,Gross,3.0,65.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
90,126.0,Hinshelwood,3.0,49.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
91,127.0,I.Osman,3.0,50.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
92,129.0,João Pedro,4.0,56.0,5.0,0.254,0.06199999999999999,0.31599999999999995,1.072,0.6971128791053882,2.2839596766701336,0.721731257827762,0.7473050064009763,,,,,,,N
93,130.0,Kozlowski,3.0,45.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
94,132.0,March,3.0,65.0,5.0,0.014000000000000002,0.004,0.018000000000000002,0.076,0.6971128791053882,2.2839596766701336,0.041111274180062406,0.0529805788120095,,,,,,,N
95,133.0,Mazilu,3.0,45.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
96,134.0,Milner,3.0,50.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
97,135.0,Minteh,3.0,50.0,5.0,0.156,0.184,0.33999999999999997,0.406,0.6971128791053882,2.2839596766701336,0.7765462900678453,0.2830278289167876,,,,,,,N
98,136.0,Mitoma,3.0,63.0,5.0,0.20800000000000002,0.142,0.35,0.5599999999999999,0.6971128791053882,2.2839596766701336,0.7993858868345466,0.3903832122990174,136.0,8.0,1.0,False,False,3.0,Y
99,137.0,Moder,3.0,44.0,5.0,0.0,0.10600000000000001,0.10600000000000001,0.02,0.6971128791053882,2.2839596766701336,0.24209972572703417,0.013942257582107764,,,,,,,N
100,138.0,O’Mahony,4.0,45.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
101,140.0,Peupion,3.0,44.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
102,141.0,Sarmiento,3.0,49.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
103,143.0,Undav,4.0,55.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
104,144.0,Van Hecke,2.0,45.0,5.0,0.036000000000000004,0.034,0.06999999999999999,1.072,0.6971128791053882,2.2839596766701336,0.15987717736690932,0.7473050064009763,,,,,,,N
105,145.0,Veltman,2.0,44.0,5.0,0.012,0.016,0.027999999999999994,0.716,0.6971128791053882,2.2839596766701336,0.06395087094676373,0.499132821439458,,,,,,,N
106,146.0,Verbruggen,1.0,45.0,5.0,0.0,0.0,0.0,1.072,0.6971128791053882,2.2839596766701336,0.0,0.7473050064009763,,,,,,,N
107,148.0,Welbeck,4.0,55.0,5.0,0.05799999999999999,0.002,0.05999999999999999,0.21800000000000003,0.6971128791053882,2.2839596766701336,0.13703758060020801,0.15197060764497466,,,,,,,N
108,149.0,Wieffer,3.0,47.0,5.0,0.0,0.0,0.0,0.0,0.6971128791053882,2.2839596766701336,0.0,0.0,,,,,,,N
109,150.0,Andrey Santos,3.0,45.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
110,151.0,Ângelo,3.0,45.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
111,156.0,Broja,4.0,54.0,8.0,0.022000000000000002,0.006,0.028000000000000004,0.44400000000000006,0.7477012663914506,2.254612534826,0.06312915097512801,0.3319793622778041,,,,,,,N
112,157.0,Caicedo,3.0,49.0,6.0,0.032,0.032,0.064,1.262,0.6155911502593543,2.3184758320984002,0.14838245325429758,0.7768760316273051,,,,,,,N
113,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
114,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
115,162.0,Colwill,2.0,45.0,6.0,0.01,0.033999999999999996,0.044,1.124,0.6155911502593543,2.3184758320984002,0.1020129366123296,0.6919244528915144,,,,,,,N
116,163.0,Cucurella,2.0,51.0,6.0,0.258,0.05999999999999999,0.31799999999999995,1.296,0.6155911502593543,2.3184758320984002,0.7372753146072911,0.7978061307361233,,,,,,,N
117,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
118,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
119,166.0,Dewsbury-Hall,3.0,55.0,6.0,0.044,0.028000000000000004,0.072,0.126,0.6155911502593543,2.3184758320984002,0.1669302599110848,0.07756448493267865,,,,,,,N
120,168.0,Enzo,3.0,49.0,6.0,0.10400000000000001,0.228,0.332,1.124,0.6155911502593543,2.3184758320984002,0.7697339762566688,0.6919244528915144,,,,,,,N
121,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
122,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
123,174.0,Lavia,3.0,45.0,6.0,0.0,0.002,0.002,0.194,0.6155911502593543,2.3184758320984002,0.004636951664196799,0.11942468315031475,,,,,,,N
124,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
125,177.0,Madueke,3.0,61.0,6.0,0.30599999999999994,0.144,0.45,0.692,0.6155911502593543,2.3184758320984002,1.04331412444428,0.4259890759794731,,,,,,,N
126,178.0,Marc Guiu,4.0,47.0,6.0,0.0,0.0,0.0,0.08399999999999999,0.6155911502593543,2.3184758320984002,0.0,0.05170965662178576,,,,,,,N
127,179.0,Mudryk,3.0,62.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
128,180.0,N.Jackson,4.0,78.0,6.0,0.368,0.096,0.4639999999999999,0.6940000000000001,0.6155911502593543,2.3184758320984002,1.0757727860936577,0.4272202582799919,,,,,,,N
129,181.0,Nkunku,3.0,57.0,6.0,0.198,0.022,0.22000000000000003,0.5279999999999999,0.6155911502593543,2.3184758320984002,0.5100646830616481,0.3250321273369391,,,,,,,N
130,182.0,Palmer,3.0,113.0,6.0,0.312,0.372,0.6839999999999999,1.29,0.6155911502593543,2.3184758320984002,1.5858374691553054,0.7941125838345671,,,,,,,N
131,184.0,Renato Veiga,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.6155911502593543,2.3184758320984002,0.0,0.0,,,,,,,N
132,185.0,Sánchez,1.0,47.0,6.0,0.0,0.0,0.0,0.9800000000000001,0.6155911502593543,2.3184758320984002,0.0,0.6032793272541673,,,,,,,N
133,186.0,Sterling,3.0,67.0,1.0,0.074,0.01,0.084,0.10200000000000001,0.674219519816056,2.3572765524789334,0.1980112304082304,0.0687703910212377,,,,,,,N
134,188.0,Ugochukwu,3.0,44.0,17.0,0.02,0.018,0.038,2.118,0.6736158620447158,2.0777840961858667,0.07895579565506293,1.4267183958107081,,,,,,,N
135,190.0,Ahamada,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
136,191.0,Andersen,2.0,42.0,9.0,0.0,0.016,0.016,1.222,0.7200909830687341,2.122161900346,0.033954590405536,0.8799511813099932,,,,,,,N
137,192.0,J.Ayew,3.0,52.0,11.0,0.10600000000000001,0.074,0.18,0.9119999999999999,0.6967725641072132,2.273216266158,0.40917892790844,0.6354565784657784,,,,,,,N
138,193.0,C.Doucouré,3.0,49.0,7.0,0.004,0.014000000000000002,0.018,0.426,0.6897420569824814,2.22726496573525,0.0400907693832345,0.29383011627453703,,,,,,,N
139,194.0,C.Richards,2.0,44.0,7.0,0.018,0.004,0.022,0.8320000000000001,0.6897420569824814,2.22726496573525,0.0489998292461755,0.5738653914094246,,,,,,,N
140,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
141,198.0,Edouard,4.0,51.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
142,199.0,Eze,3.0,67.0,7.0,0.23000000000000004,0.186,0.41600000000000004,1.056,0.6897420569824814,2.22726496573525,0.9265422257458641,0.7283676121735003,,,,,,,N
143,200.0,Guéhi,2.0,46.0,7.0,0.036,0.006,0.042,0.938,0.6897420569824814,2.22726496573525,0.0935451285608805,0.6469780494495675,,,,,,,N
144,201.0,Henderson,1.0,45.0,7.0,0.0,0.002,0.002,1.126,0.6897420569824814,2.22726496573525,0.0044545299314705,0.7766495561622739,,,,,,,N
145,203.0,Hughes,3.0,49.0,7.0,0.016,0.06999999999999999,0.086,0.694,0.6897420569824814,2.22726496573525,0.1915447870532315,0.47868098754584204,,,,,,,N
146,205.0,Kamada,3.0,51.0,7.0,0.024,0.02,0.044,0.25,0.6897420569824814,2.22726496573525,0.097999658492351,0.17243551424562034,,,,,,,N
147,206.0,Lerma,3.0,48.0,7.0,0.04,0.044,0.084,0.8959999999999999,0.6897420569824814,2.22726496573525,0.187090257121761,0.6180088830563033,,,,,,,N
148,207.0,Mateta,4.0,74.0,7.0,0.562,0.092,0.654,1.066,0.6897420569824814,2.22726496573525,1.4566312875908536,0.7352650327433252,,,,,,,N
149,208.0,M.França,3.0,44.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
150,210.0,Mitchell,2.0,48.0,7.0,0.04,0.15,0.19,1.076,0.6897420569824814,2.22726496573525,0.4231803434896975,0.74216245331315,,,,,,,N
151,211.0,Muñoz,2.0,48.0,7.0,0.126,0.11599999999999999,0.242,1.126,0.6897420569824814,2.22726496573525,0.5389981217079305,0.7766495561622739,,,,,,,N
152,212.0,Ozoh,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
153,213.0,Rak-Sakyi,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
154,214.0,Schlupp,3.0,46.0,7.0,0.0,0.012,0.012,0.0,0.6897420569824814,2.22726496573525,0.026727179588823,0.0,,,,,,,N
155,216.0,Wharton,3.0,47.0,7.0,0.0,0.0,0.0,0.0,0.6897420569824814,2.22726496573525,0.0,0.0,,,,,,,N
156,217.0,A.Doucoure,3.0,51.0,8.0,0.06799999999999999,0.02,0.088,1.548,0.7477012663914506,2.254612534826,0.198405903064688,1.1574415603739656,,,,,,,N
157,218.0,Beto,4.0,49.0,8.0,0.008,0.0,0.008,0.098,0.7477012663914506,2.254612534826,0.018036900278608,0.07327472410636217,,,,,,,N
158,219.0,Branthwaite,2.0,48.0,8.0,0.05600000000000001,0.024,0.08,1.548,0.7477012663914506,2.254612534826,0.18036900278608,1.1574415603739656,,,,,,,N
159,220.0,Calvert-Lewin,4.0,54.0,8.0,0.346,0.02,0.366,1.1039999999999999,0.7477012663914506,2.254612534826,0.825188187746316,0.8254621980961614,,,,,,,N
160,222.0,Gana,3.0,48.0,8.0,0.018,0.046,0.064,1.45,0.7477012663914506,2.254612534826,0.144295202228864,1.0841668362676034,,,,,,,N
161,223.0,Garner,3.0,49.0,8.0,0.0,0.0,0.0,0.0,0.7477012663914506,2.254612534826,0.0,0.0,,,,,,,N
162,224.0,Harrison,3.0,52.0,8.0,0.016,0.10200000000000001,0.11800000000000002,0.744,0.7477012663914506,2.254612534826,0.26604427910946804,0.5562897421952393,,,,,,,N
